,n_cylinders,Engine stroke_ four-stroke,Fuel system_reduced_0,Fuel control_Other,Cooling system_Liquid,Cooling system_Air,Cooling system_Oil & air,Transmission type_Chain,Transmission type_Belt,Transmission type_Shaft drive,n_disks_front,abs,has_front_disk,n_pistons_front,n_disks_rear,has_rear_disk,n_pistons_rear,Category,Rear tire_width,Rear tire_height,Rear tire_diameter,Front tire_width,Front tire_height,Front tire_diameter,reartyre_speed,fronttyre_speed,Rear tire_construction_B,Front tire_construction_B,Rear tire_label_format_I,Rear tire_label_format_N,Rear tire_label_format_A,Front tire_label_format_I,Front tire_label_format_N,Front tire_label_format_A
3468,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,1.0,Offroad,130.0,104.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3469,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,1.0,Offroad,130.0,104.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3473,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1.0,1.0,0.0,1.0,Offroad,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,180.0,180.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3474,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1.0,1.0,0.0,1.0,Offroad,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,180.0,180.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3476,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1.0,1.0,0.0,1.0,Super motard,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3480,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Offroad,140.0,112.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3482,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,1,1.0,1.0,0.0,1.0,Offroad,140.0,112.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3487,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Super motard,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3492,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3497,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3499,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3535,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,2.0,1.0,0.0,1.0,Touring,130.0,117.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3556,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3563,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,160.0,112.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3564,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,160.0,112.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3567,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,160.0,112.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3568,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,160.0,112.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3569,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Touring,160.0,112.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3589,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3590,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3592,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3593,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3594,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3595,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3596,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3598,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3599,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3603,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3604,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3605,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3607,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3608,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3610,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Sport,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3627,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3628,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3629,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3630,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3631,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3633,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3634,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3635,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3636,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3638,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3639,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3640,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3641,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3642,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,1.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3643,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3644,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3645,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3646,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3647,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3648,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3649,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3650,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3654,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3655,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3657,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3658,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3660,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3661,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3697,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,1.0,1.0,0.0,1.0,Touring,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3699,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3708,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Sport,200.0,110.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3748,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1,1.0,1.0,0.0,1.0,Touring,101.6,60.49769766683995,457.2,82.55,59.016682178221075,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3811,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3817,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Allround,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3825,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3827,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3834,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Touring,170.0,102.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3835,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Touring,170.0,102.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3843,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,100.0,90.0,457.2,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3845,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,100.0,90.0,457.2,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3848,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,150.0,120.0,406.4,240.0,240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3854,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Allround,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3855,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3859,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3860,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3861,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3869,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3870,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3871,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3872,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3873,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3874,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3875,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3876,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3877,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3878,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,1.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3879,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,1.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3880,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,1.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3882,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1,4.0,1.0,0.0,2.0,Offroad,170.0,102.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3884,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3890,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Offroad,150.0,105.0,431.79999999999995,110.0,88.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3894,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,1,1.0,1.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
